time_start,zone,psr_type,generation_mw,resolution_minutes
2026-01-01T00:00:00+00:00,SE3,solar,0.12,15
2026-01-01T00:30:00+00:00,SE3,solar,0.119,15
2026-01-01T00:45:00+00:00,SE3,solar,0.118,15
2026-01-01T01:15:00+00:00,SE3,solar,0.117,15
2026-01-01T01:30:00+00:00,SE3,solar,0.116,15
2026-01-01T02:00:00+00:00,SE3,solar,0.115,15
2026-01-01T02:15:00+00:00,SE3,solar,0.114,15
2026-01-01T02:45:00+00:00,SE3,solar,0.014,15
2026-01-01T03:00:00+00:00,SE3,solar,0.113,15
2026-01-01T04:00:00+00:00,SE3,solar,0.016,15
2026-01-01T04:15:00+00:00,SE3,solar,0.017,15
2026-01-01T04:30:00+00:00,SE3,solar,0.018,15
2026-01-01T04:45:00+00:00,SE3,solar,0.02,15
2026-01-01T05:00:00+00:00,SE3,solar,0.121,15
2026-01-01T05:15:00+00:00,SE3,solar,0.122,15
2026-01-01T05:30:00+00:00,SE3,solar,0.124,15
2026-01-01T05:45:00+00:00,SE3,solar,0.127,15
2026-01-01T06:00:00+00:00,SE3,solar,0.03,15
2026-01-01T06:15:00+00:00,SE3,solar,0.032,15
2026-01-01T06:30:00+00:00,SE3,solar,0.033,15
2026-01-01T07:00:00+00:00,SE3,solar,0.177,15
2026-01-01T07:15:00+00:00,SE3,solar,0.277,15
2026-01-01T07:30:00+00:00,SE3,solar,0.416,15
2026-01-01T07:45:00+00:00,SE3,solar,0.594,15
2026-01-01T08:00:00+00:00,SE3,solar,0.967,15
2026-01-01T08:15:00+00:00,SE3,solar,1.288,15
2026-01-01T08:30:00+00:00,SE3,solar,1.682,15
2026-01-01T08:45:00+00:00,SE3,solar,2.151,15
2026-01-01T09:00:00+00:00,SE3,solar,4.005,15
2026-01-01T09:15:00+00:00,SE3,solar,4.536,15
2026-01-01T09:30:00+00:00,SE3,solar,5.187,15
2026-01-01T09:45:00+00:00,SE3,solar,5.728,15
