time_start,zone,mfrr_up_price_eur_mwh,mfrr_up_volume_mwh,mfrr_down_price_eur_mwh,mfrr_down_volume_mwh
2025-06-26T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-26T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-26T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-26T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-26T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-26T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-26T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-26T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-26T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-26T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-26T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-26T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-26T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-26T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-26T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-26T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-27T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-27T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-27T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-27T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-28T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-28T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-28T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-28T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-29T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-29T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-29T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-29T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T05:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T05:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T05:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T06:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T06:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T06:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T06:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T07:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T07:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T07:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T07:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T08:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T08:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T08:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T08:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T09:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T09:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T09:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T09:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T10:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T10:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T10:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T10:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T11:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T11:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T11:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T11:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T12:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T12:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T12:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T12:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T13:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T13:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T13:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T13:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T14:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T14:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T14:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T14:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T15:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T15:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T15:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T15:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T16:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T16:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T16:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T16:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T17:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T17:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T17:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T17:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T18:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T18:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T18:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T18:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T19:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T19:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T19:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T19:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T20:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T20:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T20:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T20:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T21:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T21:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T21:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T21:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T22:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T22:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T22:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T22:00:00,SE4,0.0,0.0,0.0,0.0
2025-06-30T23:00:00,SE1,0.0,0.0,0.0,0.0
2025-06-30T23:00:00,SE2,0.0,0.0,0.0,0.0
2025-06-30T23:00:00,SE3,0.0,0.0,0.0,0.0
2025-06-30T23:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T00:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T00:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-01T00:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-01T00:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T01:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T01:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-01T01:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-01T01:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T02:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T02:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-01T02:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-01T02:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T03:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T03:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-01T03:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-01T03:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T04:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T04:00:00,SE2,0.0,0.0,0.0,0.0
2025-07-01T04:00:00,SE3,0.0,0.0,0.0,0.0
2025-07-01T04:00:00,SE4,0.0,0.0,0.0,0.0
2025-07-01T05:00:00,SE1,0.0,0.0,0.0,0.0
2025-07-01T05:00:00,SE2,0.0,0.0,0.0,0.0
