time_start,zone,psr_type,generation_mw,resolution_minutes
2022-02-09T12:00:00+00:00,SE1,solar,0.03,60
2022-02-09T13:00:00+00:00,SE1,solar,0.01,60
2022-02-09T14:00:00+00:00,SE1,solar,0.0,60
2022-02-10T08:00:00+00:00,SE1,solar,0.01,60
2022-02-10T09:00:00+00:00,SE1,solar,0.04,60
2022-02-10T10:00:00+00:00,SE1,solar,0.07,60
2022-02-10T11:00:00+00:00,SE1,solar,0.05,60
2022-02-10T12:00:00+00:00,SE1,solar,0.03,60
2022-02-10T13:00:00+00:00,SE1,solar,0.01,60
2022-02-10T14:00:00+00:00,SE1,solar,0.0,60
2022-02-11T08:00:00+00:00,SE1,solar,0.03,60
2022-02-11T09:00:00+00:00,SE1,solar,0.08,60
2022-02-11T10:00:00+00:00,SE1,solar,0.09,60
2022-02-11T12:00:00+00:00,SE1,solar,0.08,60
2022-02-11T13:00:00+00:00,SE1,solar,0.03,60
2022-02-11T14:00:00+00:00,SE1,solar,0.0,60
2022-02-12T08:00:00+00:00,SE1,solar,0.04,60
2022-02-12T09:00:00+00:00,SE1,solar,0.07,60
2022-02-12T13:00:00+00:00,SE1,solar,0.02,60
2022-02-12T14:00:00+00:00,SE1,solar,0.0,60
2022-02-14T08:00:00+00:00,SE1,solar,0.03,60
2022-02-14T09:00:00+00:00,SE1,solar,0.06,60
2022-02-14T10:00:00+00:00,SE1,solar,0.07,60
2022-02-14T11:00:00+00:00,SE1,solar,0.08,60
2022-02-14T13:00:00+00:00,SE1,solar,0.04,60
2022-02-14T14:00:00+00:00,SE1,solar,0.01,60
2022-02-14T15:00:00+00:00,SE1,solar,0.0,60
2022-02-15T07:00:00+00:00,SE1,solar,0.01,60
2022-02-15T09:00:00+00:00,SE1,solar,0.03,60
2022-02-15T10:00:00+00:00,SE1,solar,0.04,60
2022-02-15T12:00:00+00:00,SE1,solar,0.03,60
2022-02-15T13:00:00+00:00,SE1,solar,0.01,60
2022-02-15T14:00:00+00:00,SE1,solar,0.0,60
2022-02-16T09:00:00+00:00,SE1,solar,0.01,60
2022-02-16T13:00:00+00:00,SE1,solar,0.0,60
2022-02-17T10:00:00+00:00,SE1,solar,0.01,60
2022-02-17T13:00:00+00:00,SE1,solar,0.0,60
2022-02-18T09:00:00+00:00,SE1,solar,0.01,60
2022-02-18T10:00:00+00:00,SE1,solar,0.03,60
2022-02-18T11:00:00+00:00,SE1,solar,0.02,60
2022-02-18T12:00:00+00:00,SE1,solar,0.01,60
2022-02-18T13:00:00+00:00,SE1,solar,0.0,60
2022-02-19T08:00:00+00:00,SE1,solar,0.01,60
2022-02-19T09:00:00+00:00,SE1,solar,0.03,60
2022-02-19T11:00:00+00:00,SE1,solar,0.04,60
2022-02-19T12:00:00+00:00,SE1,solar,0.01,60
2022-02-19T14:00:00+00:00,SE1,solar,0.0,60
2022-02-20T08:00:00+00:00,SE1,solar,0.02,60
2022-02-20T09:00:00+00:00,SE1,solar,0.07,60
2022-02-20T11:00:00+00:00,SE1,solar,0.06,60
2022-02-20T12:00:00+00:00,SE1,solar,0.04,60
2022-02-20T13:00:00+00:00,SE1,solar,0.02,60
2022-02-20T14:00:00+00:00,SE1,solar,0.0,60
2022-02-21T08:00:00+00:00,SE1,solar,0.02,60
2022-02-21T09:00:00+00:00,SE1,solar,0.04,60
2022-02-21T10:00:00+00:00,SE1,solar,0.05,60
2022-02-21T11:00:00+00:00,SE1,solar,0.06,60
2022-02-21T12:00:00+00:00,SE1,solar,0.05,60
2022-02-21T13:00:00+00:00,SE1,solar,0.03,60
2022-02-21T14:00:00+00:00,SE1,solar,0.01,60
2022-02-21T15:00:00+00:00,SE1,solar,0.0,60
2022-02-22T07:00:00+00:00,SE1,solar,0.01,60
2022-02-22T08:00:00+00:00,SE1,solar,0.04,60
2022-02-22T09:00:00+00:00,SE1,solar,0.07,60
2022-02-22T10:00:00+00:00,SE1,solar,0.1,60
2022-02-22T11:00:00+00:00,SE1,solar,0.11,60
2022-02-22T12:00:00+00:00,SE1,solar,0.08,60
2022-02-22T13:00:00+00:00,SE1,solar,0.05,60
2022-02-22T14:00:00+00:00,SE1,solar,0.01,60
2022-02-22T15:00:00+00:00,SE1,solar,0.0,60
2022-02-23T07:00:00+00:00,SE1,solar,0.01,60
2022-02-23T08:00:00+00:00,SE1,solar,0.02,60
2022-02-23T09:00:00+00:00,SE1,solar,0.03,60
2022-02-23T11:00:00+00:00,SE1,solar,0.02,60
2022-02-23T12:00:00+00:00,SE1,solar,0.01,60
2022-02-23T14:00:00+00:00,SE1,solar,0.0,60
2022-02-24T08:00:00+00:00,SE1,solar,0.01,60
2022-02-24T09:00:00+00:00,SE1,solar,0.02,60
2022-02-24T10:00:00+00:00,SE1,solar,0.06,60
2022-02-24T11:00:00+00:00,SE1,solar,0.1,60
2022-02-24T12:00:00+00:00,SE1,solar,0.11,60
2022-02-24T13:00:00+00:00,SE1,solar,0.1,60
2022-02-24T14:00:00+00:00,SE1,solar,0.01,60
2022-02-24T15:00:00+00:00,SE1,solar,0.0,60
2022-02-25T07:00:00+00:00,SE1,solar,0.01,60
2022-02-25T08:00:00+00:00,SE1,solar,0.06,60
2022-02-25T09:00:00+00:00,SE1,solar,0.08,60
2022-02-25T10:00:00+00:00,SE1,solar,0.11,60
2022-02-25T11:00:00+00:00,SE1,solar,0.14,60
2022-02-25T12:00:00+00:00,SE1,solar,0.16,60
2022-02-25T13:00:00+00:00,SE1,solar,0.11,60
2022-02-25T14:00:00+00:00,SE1,solar,0.03,60
2022-02-25T15:00:00+00:00,SE1,solar,0.0,60
2022-02-26T07:00:00+00:00,SE1,solar,0.04,60
2022-02-26T08:00:00+00:00,SE1,solar,0.12,60
2022-02-26T09:00:00+00:00,SE1,solar,0.17,60
2022-02-26T10:00:00+00:00,SE1,solar,0.24,60
2022-02-26T11:00:00+00:00,SE1,solar,0.23,60
2022-02-26T12:00:00+00:00,SE1,solar,0.22,60
2022-02-26T13:00:00+00:00,SE1,solar,0.16,60
2022-02-26T14:00:00+00:00,SE1,solar,0.02,60
2022-02-26T15:00:00+00:00,SE1,solar,0.01,60
2022-02-26T16:00:00+00:00,SE1,solar,0.0,60
2022-02-27T07:00:00+00:00,SE1,solar,0.04,60
2022-02-27T08:00:00+00:00,SE1,solar,0.13,60
2022-02-27T09:00:00+00:00,SE1,solar,0.25,60
2022-02-27T10:00:00+00:00,SE1,solar,0.26,60
2022-02-27T12:00:00+00:00,SE1,solar,0.24,60
2022-02-27T13:00:00+00:00,SE1,solar,0.1,60
2022-02-27T14:00:00+00:00,SE1,solar,0.02,60
2022-02-27T15:00:00+00:00,SE1,solar,0.01,60
2022-02-27T16:00:00+00:00,SE1,solar,0.0,60
2022-02-28T07:00:00+00:00,SE1,solar,0.05,60
2022-02-28T08:00:00+00:00,SE1,solar,0.07,60
2022-02-28T09:00:00+00:00,SE1,solar,0.12,60
2022-02-28T10:00:00+00:00,SE1,solar,0.14,60
2022-02-28T11:00:00+00:00,SE1,solar,0.17,60
2022-02-28T12:00:00+00:00,SE1,solar,0.16,60
2022-02-28T13:00:00+00:00,SE1,solar,0.11,60
2022-02-28T14:00:00+00:00,SE1,solar,0.03,60
2022-02-28T15:00:00+00:00,SE1,solar,0.0,60
2022-03-01T00:00:00+00:00,SE1,solar,0.0,60
2022-03-01T08:00:00+00:00,SE1,solar,0.02,60
2022-03-01T09:00:00+00:00,SE1,solar,0.03,60
2022-03-01T11:00:00+00:00,SE1,solar,0.05,60
2022-03-01T12:00:00+00:00,SE1,solar,0.04,60
2022-03-01T13:00:00+00:00,SE1,solar,0.05,60
2022-03-01T14:00:00+00:00,SE1,solar,0.03,60
2022-03-01T15:00:00+00:00,SE1,solar,0.0,60
2022-03-02T07:00:00+00:00,SE1,solar,0.05,60
2022-03-02T08:00:00+00:00,SE1,solar,0.07,60
2022-03-02T09:00:00+00:00,SE1,solar,0.13,60
2022-03-02T10:00:00+00:00,SE1,solar,0.15,60
2022-03-02T11:00:00+00:00,SE1,solar,0.22,60
2022-03-02T13:00:00+00:00,SE1,solar,0.13,60
2022-03-02T14:00:00+00:00,SE1,solar,0.07,60
2022-03-02T15:00:00+00:00,SE1,solar,0.0,60
2022-03-03T06:00:00+00:00,SE1,solar,0.01,60
2022-03-03T07:00:00+00:00,SE1,solar,0.08,60
2022-03-03T08:00:00+00:00,SE1,solar,0.17,60
2022-03-03T09:00:00+00:00,SE1,solar,0.23,60
2022-03-03T10:00:00+00:00,SE1,solar,0.37,60
2022-03-03T11:00:00+00:00,SE1,solar,0.43,60
2022-03-03T12:00:00+00:00,SE1,solar,0.31,60
2022-03-03T13:00:00+00:00,SE1,solar,0.17,60
2022-03-03T14:00:00+00:00,SE1,solar,0.07,60
2022-03-03T15:00:00+00:00,SE1,solar,0.0,60
2022-03-04T06:00:00+00:00,SE1,solar,0.01,60
2022-03-04T07:00:00+00:00,SE1,solar,0.09,60
2022-03-04T08:00:00+00:00,SE1,solar,0.18,60
2022-03-04T09:00:00+00:00,SE1,solar,0.25,60
2022-03-04T10:00:00+00:00,SE1,solar,0.34,60
2022-03-04T11:00:00+00:00,SE1,solar,0.38,60
2022-03-04T12:00:00+00:00,SE1,solar,0.28,60
2022-03-04T13:00:00+00:00,SE1,solar,0.15,60
2022-03-04T14:00:00+00:00,SE1,solar,0.04,60
2022-03-04T15:00:00+00:00,SE1,solar,0.0,60
2022-03-05T06:00:00+00:00,SE1,solar,0.01,60
2022-03-05T07:00:00+00:00,SE1,solar,0.04,60
2022-03-05T08:00:00+00:00,SE1,solar,0.11,60
2022-03-05T09:00:00+00:00,SE1,solar,0.15,60
2022-03-05T10:00:00+00:00,SE1,solar,0.16,60
2022-03-05T12:00:00+00:00,SE1,solar,0.09,60
2022-03-05T13:00:00+00:00,SE1,solar,0.07,60
2022-03-05T14:00:00+00:00,SE1,solar,0.02,60
2022-03-05T15:00:00+00:00,SE1,solar,0.0,60
2022-03-06T06:00:00+00:00,SE1,solar,0.02,60
2022-03-06T07:00:00+00:00,SE1,solar,0.07,60
2022-03-06T08:00:00+00:00,SE1,solar,0.16,60
2022-03-06T09:00:00+00:00,SE1,solar,0.24,60
2022-03-06T10:00:00+00:00,SE1,solar,0.3,60
2022-03-06T11:00:00+00:00,SE1,solar,0.24,60
2022-03-06T12:00:00+00:00,SE1,solar,0.21,60
2022-03-06T13:00:00+00:00,SE1,solar,0.1,60
2022-03-06T14:00:00+00:00,SE1,solar,0.03,60
2022-03-06T15:00:00+00:00,SE1,solar,0.0,60
2022-03-07T06:00:00+00:00,SE1,solar,0.01,60
2022-03-07T07:00:00+00:00,SE1,solar,0.03,60
2022-03-07T09:00:00+00:00,SE1,solar,0.04,60
2022-03-07T10:00:00+00:00,SE1,solar,0.08,60
2022-03-07T11:00:00+00:00,SE1,solar,0.06,60
2022-03-07T12:00:00+00:00,SE1,solar,0.03,60
2022-03-07T13:00:00+00:00,SE1,solar,0.01,60
2022-03-07T14:00:00+00:00,SE1,solar,0.02,60
2022-03-07T15:00:00+00:00,SE1,solar,0.0,60
2022-03-08T07:00:00+00:00,SE1,solar,0.01,60
2022-03-08T08:00:00+00:00,SE1,solar,0.03,60
2022-03-08T09:00:00+00:00,SE1,solar,0.05,60
2022-03-08T10:00:00+00:00,SE1,solar,0.06,60
2022-03-08T11:00:00+00:00,SE1,solar,0.05,60
2022-03-08T12:00:00+00:00,SE1,solar,0.04,60
2022-03-08T13:00:00+00:00,SE1,solar,0.03,60
2022-03-08T14:00:00+00:00,SE1,solar,0.01,60
2022-03-08T15:00:00+00:00,SE1,solar,0.0,60
2022-03-09T06:00:00+00:00,SE1,solar,0.01,60
2022-03-09T07:00:00+00:00,SE1,solar,0.03,60
2022-03-09T08:00:00+00:00,SE1,solar,0.07,60
2022-03-09T09:00:00+00:00,SE1,solar,0.1,60
2022-03-09T10:00:00+00:00,SE1,solar,0.16,60
2022-03-09T11:00:00+00:00,SE1,solar,0.24,60
2022-03-09T12:00:00+00:00,SE1,solar,0.14,60
2022-03-09T13:00:00+00:00,SE1,solar,0.08,60
2022-03-09T14:00:00+00:00,SE1,solar,0.04,60
2022-03-09T15:00:00+00:00,SE1,solar,0.01,60
2022-03-09T16:00:00+00:00,SE1,solar,0.0,60
2022-03-10T06:00:00+00:00,SE1,solar,0.04,60
2022-03-10T07:00:00+00:00,SE1,solar,0.07,60
2022-03-10T08:00:00+00:00,SE1,solar,0.15,60
2022-03-10T09:00:00+00:00,SE1,solar,0.34,60
2022-03-10T10:00:00+00:00,SE1,solar,0.46,60
2022-03-10T11:00:00+00:00,SE1,solar,0.38,60
2022-03-10T12:00:00+00:00,SE1,solar,0.26,60
2022-03-10T13:00:00+00:00,SE1,solar,0.14,60
2022-03-10T14:00:00+00:00,SE1,solar,0.06,60
2022-03-10T15:00:00+00:00,SE1,solar,0.01,60
2022-03-10T16:00:00+00:00,SE1,solar,0.0,60
2022-03-11T06:00:00+00:00,SE1,solar,0.01,60
2022-03-11T07:00:00+00:00,SE1,solar,0.04,60
2022-03-11T08:00:00+00:00,SE1,solar,0.11,60
2022-03-11T09:00:00+00:00,SE1,solar,0.25,60
2022-03-11T10:00:00+00:00,SE1,solar,0.3,60
2022-03-11T11:00:00+00:00,SE1,solar,0.39,60
2022-03-11T12:00:00+00:00,SE1,solar,0.3,60
2022-03-11T13:00:00+00:00,SE1,solar,0.14,60
2022-03-11T14:00:00+00:00,SE1,solar,0.08,60
2022-03-11T15:00:00+00:00,SE1,solar,0.02,60
2022-03-11T16:00:00+00:00,SE1,solar,0.0,60
2022-03-12T06:00:00+00:00,SE1,solar,0.03,60
2022-03-12T07:00:00+00:00,SE1,solar,0.15,60
2022-03-12T08:00:00+00:00,SE1,solar,0.35,60
2022-03-12T09:00:00+00:00,SE1,solar,0.45,60
2022-03-12T10:00:00+00:00,SE1,solar,0.52,60
2022-03-12T11:00:00+00:00,SE1,solar,0.57,60
2022-03-12T12:00:00+00:00,SE1,solar,0.48,60
2022-03-12T13:00:00+00:00,SE1,solar,0.27,60
2022-03-12T14:00:00+00:00,SE1,solar,0.15,60
2022-03-12T15:00:00+00:00,SE1,solar,0.01,60
2022-03-12T16:00:00+00:00,SE1,solar,0.0,60
2022-03-13T06:00:00+00:00,SE1,solar,0.02,60
2022-03-13T07:00:00+00:00,SE1,solar,0.08,60
2022-03-13T08:00:00+00:00,SE1,solar,0.13,60
2022-03-13T09:00:00+00:00,SE1,solar,0.25,60
2022-03-13T10:00:00+00:00,SE1,solar,0.36,60
2022-03-13T11:00:00+00:00,SE1,solar,0.38,60
2022-03-13T12:00:00+00:00,SE1,solar,0.27,60
2022-03-13T13:00:00+00:00,SE1,solar,0.16,60
2022-03-13T14:00:00+00:00,SE1,solar,0.11,60
2022-03-13T15:00:00+00:00,SE1,solar,0.01,60
2022-03-13T16:00:00+00:00,SE1,solar,0.0,60
2022-03-14T06:00:00+00:00,SE1,solar,0.02,60
2022-03-14T07:00:00+00:00,SE1,solar,0.09,60
2022-03-14T08:00:00+00:00,SE1,solar,0.16,60
2022-03-14T09:00:00+00:00,SE1,solar,0.2,60
2022-03-14T10:00:00+00:00,SE1,solar,0.26,60
2022-03-14T11:00:00+00:00,SE1,solar,0.33,60
2022-03-14T12:00:00+00:00,SE1,solar,0.27,60
2022-03-14T13:00:00+00:00,SE1,solar,0.2,60
2022-03-14T14:00:00+00:00,SE1,solar,0.09,60
2022-03-14T15:00:00+00:00,SE1,solar,0.01,60
2022-03-14T16:00:00+00:00,SE1,solar,0.0,60
2022-03-15T06:00:00+00:00,SE1,solar,0.03,60
2022-03-15T07:00:00+00:00,SE1,solar,0.11,60
2022-03-15T08:00:00+00:00,SE1,solar,0.25,60
2022-03-15T09:00:00+00:00,SE1,solar,0.35,60
2022-03-15T10:00:00+00:00,SE1,solar,0.4,60
2022-03-15T11:00:00+00:00,SE1,solar,0.49,60
2022-03-15T12:00:00+00:00,SE1,solar,0.43,60
2022-03-15T13:00:00+00:00,SE1,solar,0.28,60
2022-03-15T14:00:00+00:00,SE1,solar,0.11,60
2022-03-15T15:00:00+00:00,SE1,solar,0.02,60
2022-03-15T16:00:00+00:00,SE1,solar,0.0,60
2022-03-16T06:00:00+00:00,SE1,solar,0.04,60
2022-03-16T07:00:00+00:00,SE1,solar,0.16,60
2022-03-16T08:00:00+00:00,SE1,solar,0.24,60
2022-03-16T09:00:00+00:00,SE1,solar,0.4,60
2022-03-16T10:00:00+00:00,SE1,solar,0.46,60
2022-03-16T11:00:00+00:00,SE1,solar,0.48,60
2022-03-16T12:00:00+00:00,SE1,solar,0.43,60
2022-03-16T13:00:00+00:00,SE1,solar,0.34,60
2022-03-16T14:00:00+00:00,SE1,solar,0.13,60
2022-03-16T15:00:00+00:00,SE1,solar,0.04,60
2022-03-16T16:00:00+00:00,SE1,solar,0.01,60
2022-03-16T17:00:00+00:00,SE1,solar,0.0,60
2022-03-17T05:00:00+00:00,SE1,solar,0.01,60
2022-03-17T06:00:00+00:00,SE1,solar,0.06,60
2022-03-17T07:00:00+00:00,SE1,solar,0.17,60
2022-03-17T08:00:00+00:00,SE1,solar,0.24,60
2022-03-17T09:00:00+00:00,SE1,solar,0.44,60
2022-03-17T10:00:00+00:00,SE1,solar,0.5,60
2022-03-17T11:00:00+00:00,SE1,solar,0.51,60
2022-03-17T12:00:00+00:00,SE1,solar,0.38,60
2022-03-17T13:00:00+00:00,SE1,solar,0.29,60
2022-03-17T14:00:00+00:00,SE1,solar,0.16,60
2022-03-17T15:00:00+00:00,SE1,solar,0.03,60
2022-03-17T16:00:00+00:00,SE1,solar,0.0,60
2022-03-18T06:00:00+00:00,SE1,solar,0.03,60
2022-03-18T07:00:00+00:00,SE1,solar,0.11,60
2022-03-18T08:00:00+00:00,SE1,solar,0.38,60
2022-03-18T09:00:00+00:00,SE1,solar,0.58,60
2022-03-18T10:00:00+00:00,SE1,solar,0.63,60
2022-03-18T11:00:00+00:00,SE1,solar,0.65,60
2022-03-18T12:00:00+00:00,SE1,solar,0.6,60
2022-03-18T13:00:00+00:00,SE1,solar,0.31,60
2022-03-18T14:00:00+00:00,SE1,solar,0.23,60
2022-03-18T15:00:00+00:00,SE1,solar,0.06,60
2022-03-18T16:00:00+00:00,SE1,solar,0.01,60
2022-03-18T17:00:00+00:00,SE1,solar,0.0,60
2022-03-19T06:00:00+00:00,SE1,solar,0.02,60
2022-03-19T07:00:00+00:00,SE1,solar,0.1,60
2022-03-19T08:00:00+00:00,SE1,solar,0.2,60
2022-03-19T09:00:00+00:00,SE1,solar,0.26,60
2022-03-19T10:00:00+00:00,SE1,solar,0.49,60
2022-03-19T11:00:00+00:00,SE1,solar,0.63,60
2022-03-19T12:00:00+00:00,SE1,solar,0.59,60
2022-03-19T13:00:00+00:00,SE1,solar,0.36,60
2022-03-19T14:00:00+00:00,SE1,solar,0.14,60
2022-03-19T15:00:00+00:00,SE1,solar,0.04,60
2022-03-19T16:00:00+00:00,SE1,solar,0.01,60
2022-03-19T17:00:00+00:00,SE1,solar,0.0,60
2022-03-20T05:00:00+00:00,SE1,solar,0.02,60
2022-03-20T06:00:00+00:00,SE1,solar,0.1,60
2022-03-20T07:00:00+00:00,SE1,solar,0.21,60
2022-03-20T08:00:00+00:00,SE1,solar,0.43,60
2022-03-20T09:00:00+00:00,SE1,solar,0.57,60
2022-03-20T10:00:00+00:00,SE1,solar,0.66,60
2022-03-20T11:00:00+00:00,SE1,solar,0.71,60
2022-03-20T12:00:00+00:00,SE1,solar,0.51,60
2022-03-20T13:00:00+00:00,SE1,solar,0.38,60
2022-03-20T14:00:00+00:00,SE1,solar,0.1,60
2022-03-20T15:00:00+00:00,SE1,solar,0.03,60
2022-03-20T16:00:00+00:00,SE1,solar,0.01,60
2022-03-20T17:00:00+00:00,SE1,solar,0.0,60
2022-03-21T05:00:00+00:00,SE1,solar,0.02,60
2022-03-21T06:00:00+00:00,SE1,solar,0.1,60
2022-03-21T07:00:00+00:00,SE1,solar,0.32,60
2022-03-21T08:00:00+00:00,SE1,solar,0.62,60
2022-03-21T09:00:00+00:00,SE1,solar,0.8,60
2022-03-21T10:00:00+00:00,SE1,solar,0.94,60
2022-03-21T11:00:00+00:00,SE1,solar,0.9,60
2022-03-21T12:00:00+00:00,SE1,solar,0.88,60
2022-03-21T13:00:00+00:00,SE1,solar,0.69,60
2022-03-21T14:00:00+00:00,SE1,solar,0.35,60
2022-03-21T15:00:00+00:00,SE1,solar,0.1,60
2022-03-21T16:00:00+00:00,SE1,solar,0.01,60
2022-03-21T17:00:00+00:00,SE1,solar,0.0,60
2022-03-22T05:00:00+00:00,SE1,solar,0.02,60
2022-03-22T06:00:00+00:00,SE1,solar,0.12,60
2022-03-22T07:00:00+00:00,SE1,solar,0.24,60
2022-03-22T08:00:00+00:00,SE1,solar,0.53,60
2022-03-22T09:00:00+00:00,SE1,solar,0.74,60
2022-03-22T10:00:00+00:00,SE1,solar,0.83,60
2022-03-22T11:00:00+00:00,SE1,solar,0.86,60
2022-03-22T12:00:00+00:00,SE1,solar,0.83,60
2022-03-22T13:00:00+00:00,SE1,solar,0.62,60
2022-03-22T14:00:00+00:00,SE1,solar,0.25,60
2022-03-22T15:00:00+00:00,SE1,solar,0.11,60
2022-03-22T16:00:00+00:00,SE1,solar,0.01,60
2022-03-22T17:00:00+00:00,SE1,solar,0.0,60
2022-03-23T05:00:00+00:00,SE1,solar,0.02,60
2022-03-23T06:00:00+00:00,SE1,solar,0.12,60
2022-03-23T07:00:00+00:00,SE1,solar,0.2,60
2022-03-23T08:00:00+00:00,SE1,solar,0.42,60
2022-03-23T09:00:00+00:00,SE1,solar,0.57,60
2022-03-23T10:00:00+00:00,SE1,solar,0.61,60
2022-03-23T11:00:00+00:00,SE1,solar,0.58,60
2022-03-23T12:00:00+00:00,SE1,solar,0.59,60
2022-03-23T13:00:00+00:00,SE1,solar,0.49,60
2022-03-23T14:00:00+00:00,SE1,solar,0.26,60
2022-03-23T15:00:00+00:00,SE1,solar,0.07,60
2022-03-23T16:00:00+00:00,SE1,solar,0.0,60
2022-03-24T05:00:00+00:00,SE1,solar,0.01,60
2022-03-24T06:00:00+00:00,SE1,solar,0.05,60
2022-03-24T07:00:00+00:00,SE1,solar,0.16,60
2022-03-24T08:00:00+00:00,SE1,solar,0.32,60
2022-03-24T09:00:00+00:00,SE1,solar,0.48,60
2022-03-24T10:00:00+00:00,SE1,solar,0.58,60
2022-03-24T11:00:00+00:00,SE1,solar,0.65,60
2022-03-24T12:00:00+00:00,SE1,solar,0.57,60
2022-03-24T13:00:00+00:00,SE1,solar,0.34,60
2022-03-24T14:00:00+00:00,SE1,solar,0.14,60
2022-03-24T15:00:00+00:00,SE1,solar,0.03,60
2022-03-24T16:00:00+00:00,SE1,solar,0.0,60
2022-03-25T06:00:00+00:00,SE1,solar,0.01,60
2022-03-25T07:00:00+00:00,SE1,solar,0.04,60
2022-03-25T08:00:00+00:00,SE1,solar,0.07,60
2022-03-25T09:00:00+00:00,SE1,solar,0.14,60
2022-03-25T10:00:00+00:00,SE1,solar,0.12,60
2022-03-25T11:00:00+00:00,SE1,solar,0.11,60
2022-03-25T12:00:00+00:00,SE1,solar,0.1,60
2022-03-25T13:00:00+00:00,SE1,solar,0.07,60
2022-03-25T15:00:00+00:00,SE1,solar,0.03,60
2022-03-25T16:00:00+00:00,SE1,solar,0.01,60
2022-03-25T17:00:00+00:00,SE1,solar,0.0,60
2022-03-26T05:00:00+00:00,SE1,solar,0.01,60
2022-03-26T06:00:00+00:00,SE1,solar,0.07,60
2022-03-26T07:00:00+00:00,SE1,solar,0.2,60
2022-03-26T08:00:00+00:00,SE1,solar,0.4,60
2022-03-26T09:00:00+00:00,SE1,solar,0.83,60
2022-03-26T10:00:00+00:00,SE1,solar,0.92,60
2022-03-26T11:00:00+00:00,SE1,solar,0.99,60
2022-03-26T12:00:00+00:00,SE1,solar,1.04,60
2022-03-26T13:00:00+00:00,SE1,solar,0.88,60
2022-03-26T14:00:00+00:00,SE1,solar,0.41,60
2022-03-26T15:00:00+00:00,SE1,solar,0.11,60
2022-03-26T16:00:00+00:00,SE1,solar,0.04,60
2022-03-26T17:00:00+00:00,SE1,solar,0.0,60
2022-03-27T04:00:00+00:00,SE1,solar,0.01,60
2022-03-27T05:00:00+00:00,SE1,solar,0.05,60
2022-03-27T06:00:00+00:00,SE1,solar,0.13,60
2022-03-27T07:00:00+00:00,SE1,solar,0.19,60
2022-03-27T08:00:00+00:00,SE1,solar,0.18,60
